Virtual User Script started at : 22/05/2014 16:38:00	[MsgId: MMSG-15967]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 25.	[MsgId: MMSG-15965]
Starting iteration 26.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0052).	[MsgId: MMSG-16871]
Action.c(72): Timmy Lintner Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.22 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0043 Wasted Time: 0.0043).	[MsgId: MMSG-16871]
Action.c(79): New Customer Timmy Lintner is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.41 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 26.	[MsgId: MMSG-15965]
Starting iteration 27.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0058 Wasted Time: 0.0058).	[MsgId: MMSG-16871]
Action.c(72): Zita Speltz Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.00 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0047 Wasted Time: 0.0046).	[MsgId: MMSG-16871]
Action.c(79): New Customer Zita Speltz is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 4.83 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 27.	[MsgId: MMSG-15965]
Starting iteration 28.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0059 Wasted Time: 0.0059).	[MsgId: MMSG-16871]
Action.c(72): Aleisha Lemm Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.79 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0052).	[MsgId: MMSG-16871]
Action.c(79): New Customer Aleisha Lemm is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.37 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 28.	[MsgId: MMSG-15965]
Starting iteration 29.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0025 Wasted Time: 0.0025).	[MsgId: MMSG-16871]
Action.c(72): Naomi Lavezzo Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.99 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0039 Wasted Time: 0.0039).	[MsgId: MMSG-16871]
Action.c(79): New Customer Naomi Lavezzo is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 29.	[MsgId: MMSG-15965]
Starting iteration 30.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0060 Wasted Time: 0.0059).	[MsgId: MMSG-16871]
Action.c(72): Aretha Bowling Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.08 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0030 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(79): New Customer Aretha Bowling is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 4.73 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 30.	[MsgId: MMSG-15965]
Starting iteration 31.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0031 Wasted Time: 0.0031).	[MsgId: MMSG-16871]
Action.c(72): Mila Figuera Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.26 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0056 Wasted Time: 0.0055).	[MsgId: MMSG-16871]
Action.c(79): New Customer Mila Figuera is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.68 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 31.	[MsgId: MMSG-15965]
Starting iteration 32.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0024 Wasted Time: 0.0024).	[MsgId: MMSG-16871]
Action.c(72): Orville Zuehl Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.83 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0065 Wasted Time: 0.0064).	[MsgId: MMSG-16871]
Action.c(79): New Customer Orville Zuehl is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 6.00 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 32.	[MsgId: MMSG-15965]
Starting iteration 33.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0036 Wasted Time: 0.0036).	[MsgId: MMSG-16871]
Action.c(72): Gabriele Geschke Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.41 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0035 Wasted Time: 0.0035).	[MsgId: MMSG-16871]
Action.c(79): New Customer Gabriele Geschke is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.46 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 33.	[MsgId: MMSG-15965]
Starting iteration 34.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0061 Wasted Time: 0.0060).	[MsgId: MMSG-16871]
Action.c(72): Kara Jaquish Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.18 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0064 Wasted Time: 0.0064).	[MsgId: MMSG-16871]
Action.c(79): New Customer Kara Jaquish is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 4.06 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 34.	[MsgId: MMSG-15965]
Starting iteration 35.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0024 Wasted Time: 0.0023).	[MsgId: MMSG-16871]
Action.c(72): Kenny Lin Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.08 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0050 Wasted Time: 0.0049).	[MsgId: MMSG-16871]
Action.c(79): New Customer Kenny Lin is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 4.96 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 35.	[MsgId: MMSG-15965]
Starting iteration 36.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0064 Wasted Time: 0.0063).	[MsgId: MMSG-16871]
Action.c(72): Vashti Sugai Registered as a new customer	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.76 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(48): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(55): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0049 Wasted Time: 0.0049).	[MsgId: MMSG-16871]
Action.c(79): New Customer Vashti Sugai is now awaiting approval	[MsgId: MMSG-17999]
Action.c(83): lr_think_time: 5.93 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
