Virtual User Script started at : 22/05/2014 16:20:43	[MsgId: MMSG-15967]
Ending iteration 25.	[MsgId: MMSG-15965]
Starting iteration 26.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0031 Wasted Time: 0.0031).	[MsgId: MMSG-16871]
Action.c(68): Elbert Drawe Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.33 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0034 Wasted Time: 0.0033).	[MsgId: MMSG-16871]
Action.c(75): New Customer Elbert Drawe is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.86 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 26.	[MsgId: MMSG-15965]
Starting iteration 27.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0056 Wasted Time: 0.0056).	[MsgId: MMSG-16871]
Action.c(68): Lenny Gazzola Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.71 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0061 Wasted Time: 0.0061).	[MsgId: MMSG-16871]
Action.c(75): New Customer Lenny Gazzola is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.71 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 27.	[MsgId: MMSG-15965]
Starting iteration 28.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0029 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(68): Mira Alpheaus Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.11 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0070 Wasted Time: 0.0070).	[MsgId: MMSG-16871]
Action.c(75): New Customer Mira Alpheaus is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.18 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 28.	[MsgId: MMSG-15965]
Starting iteration 29.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0058 Wasted Time: 0.0057).	[MsgId: MMSG-16871]
Action.c(68): Cathern Ungar Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.64 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0069 Wasted Time: 0.0068).	[MsgId: MMSG-16871]
Action.c(75): New Customer Cathern Ungar is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.32 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 29.	[MsgId: MMSG-15965]
Starting iteration 30.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0070 Wasted Time: 0.0070).	[MsgId: MMSG-16871]
Action.c(68): Malcom Fleckles Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.54 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0045 Wasted Time: 0.0044).	[MsgId: MMSG-16871]
Action.c(75): New Customer Malcom Fleckles is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.61 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 30.	[MsgId: MMSG-15965]
Starting iteration 31.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0055 Wasted Time: 0.0055).	[MsgId: MMSG-16871]
Action.c(68): Monroe Damato Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.90 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0087 Wasted Time: 0.0087).	[MsgId: MMSG-16871]
Action.c(75): New Customer Monroe Damato is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.08 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 31.	[MsgId: MMSG-15965]
Starting iteration 32.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0065 Wasted Time: 0.0065).	[MsgId: MMSG-16871]
Action.c(68): Leota Fletchen Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.36 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0047 Wasted Time: 0.0046).	[MsgId: MMSG-16871]
Action.c(75): New Customer Leota Fletchen is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.98 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 32.	[MsgId: MMSG-15965]
Starting iteration 33.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0042 Wasted Time: 0.0042).	[MsgId: MMSG-16871]
Action.c(68): Berry Gutoski Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.67 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0056 Wasted Time: 0.0055).	[MsgId: MMSG-16871]
Action.c(75): New Customer Berry Gutoski is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.51 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 33.	[MsgId: MMSG-15965]
Starting iteration 34.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0060 Wasted Time: 0.0059).	[MsgId: MMSG-16871]
Action.c(68): Meghan Riherd Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.14 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0056 Wasted Time: 0.0055).	[MsgId: MMSG-16871]
Action.c(75): New Customer Meghan Riherd is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.26 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 34.	[MsgId: MMSG-15965]
Starting iteration 35.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0022 Wasted Time: 0.0022).	[MsgId: MMSG-16871]
Action.c(68): Mike Torner Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.79 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0074 Wasted Time: 0.0073).	[MsgId: MMSG-16871]
Action.c(75): New Customer Mike Torner is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.38 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 35.	[MsgId: MMSG-15965]
Starting iteration 36.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0071 Wasted Time: 0.0070).	[MsgId: MMSG-16871]
Action.c(68): Elsa Delisle Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.88 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0053).	[MsgId: MMSG-16871]
Action.c(75): New Customer Elsa Delisle is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.19 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 36.	[MsgId: MMSG-15965]
Starting iteration 37.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0067 Wasted Time: 0.0066).	[MsgId: MMSG-16871]
Action.c(68): Linwood Rosenlof Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.91 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0032 Wasted Time: 0.0032).	[MsgId: MMSG-16871]
Action.c(75): New Customer Linwood Rosenlof is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.23 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 37.	[MsgId: MMSG-15965]
Starting iteration 38.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0038 Wasted Time: 0.0038).	[MsgId: MMSG-16871]
Action.c(68): Latosha Alexy Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.38 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0052).	[MsgId: MMSG-16871]
Action.c(75): New Customer Latosha Alexy is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.43 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 38.	[MsgId: MMSG-15965]
Starting iteration 39.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0028 Wasted Time: 0.0027).	[MsgId: MMSG-16871]
Action.c(68): Alexia Meenan Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.97 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0041 Wasted Time: 0.0040).	[MsgId: MMSG-16871]
Action.c(75): New Customer Alexia Meenan is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.58 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 39.	[MsgId: MMSG-15965]
Starting iteration 40.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0054 Wasted Time: 0.0053).	[MsgId: MMSG-16871]
Action.c(68): Graham Stanwick Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.40 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0048 Wasted Time: 0.0048).	[MsgId: MMSG-16871]
Action.c(75): New Customer Graham Stanwick is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.35 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 40.	[MsgId: MMSG-15965]
Starting iteration 41.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0043 Wasted Time: 0.0042).	[MsgId: MMSG-16871]
Action.c(68): Elinore Fulda Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.36 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0036 Wasted Time: 0.0035).	[MsgId: MMSG-16871]
Action.c(75): New Customer Elinore Fulda is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.08 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 41.	[MsgId: MMSG-15965]
Starting iteration 42.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0026 Wasted Time: 0.0026).	[MsgId: MMSG-16871]
Action.c(68): Lisbeth Creecy Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.20 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0039 Wasted Time: 0.0039).	[MsgId: MMSG-16871]
Action.c(75): New Customer Lisbeth Creecy is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.11 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 42.	[MsgId: MMSG-15965]
Starting iteration 43.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0096 Wasted Time: 0.0096).	[MsgId: MMSG-16871]
Action.c(68): Eloisa Faurote Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.43 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0047 Wasted Time: 0.0046).	[MsgId: MMSG-16871]
Action.c(75): New Customer Eloisa Faurote is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.48 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 43.	[MsgId: MMSG-15965]
Starting iteration 44.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0074 Wasted Time: 0.0074).	[MsgId: MMSG-16871]
Action.c(68): Shawana Cantua Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.47 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0039 Wasted Time: 0.0038).	[MsgId: MMSG-16871]
Action.c(75): New Customer Shawana Cantua is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.76 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 44.	[MsgId: MMSG-15965]
Starting iteration 45.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0052 Wasted Time: 0.0052).	[MsgId: MMSG-16871]
Action.c(68): Alyssa Ansbro Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.01 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0044 Wasted Time: 0.0042).	[MsgId: MMSG-16871]
Action.c(75): New Customer Alyssa Ansbro is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 5.85 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 45.	[MsgId: MMSG-15965]
Starting iteration 46.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0035 Wasted Time: 0.0035).	[MsgId: MMSG-16871]
Action.c(68): Kyoko Mcmillian Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 4.41 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0040 Wasted Time: 0.0039).	[MsgId: MMSG-16871]
Action.c(75): New Customer Kyoko Mcmillian is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.72 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 46.	[MsgId: MMSG-15965]
Starting iteration 47.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0028 Wasted Time: 0.0028).	[MsgId: MMSG-16871]
Action.c(68): Terry Gauthier Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.63 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0056 Wasted Time: 0.0055).	[MsgId: MMSG-16871]
Action.c(75): New Customer Terry Gauthier is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.11 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 47.	[MsgId: MMSG-15965]
Starting iteration 48.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0068 Wasted Time: 0.0068).	[MsgId: MMSG-16871]
Action.c(68): Sena Langenbach Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.60 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0035 Wasted Time: 0.0034).	[MsgId: MMSG-16871]
Action.c(75): New Customer Sena Langenbach is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.91 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 48.	[MsgId: MMSG-15965]
Starting iteration 49.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0065 Wasted Time: 0.0064).	[MsgId: MMSG-16871]
Action.c(68): Cristen Nesset Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.33 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0049 Wasted Time: 0.0048).	[MsgId: MMSG-16871]
Action.c(75): New Customer Cristen Nesset is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.21 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 49.	[MsgId: MMSG-15965]
Starting iteration 50.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0048 Wasted Time: 0.0048).	[MsgId: MMSG-16871]
Action.c(68): Lashawn Ker Registered as a new customer	[MsgId: MMSG-17999]
Action.c(72): lr_think_time: 5.13 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(46): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(53): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0055 Wasted Time: 0.0054).	[MsgId: MMSG-16871]
Action.c(75): New Customer Lashawn Ker is now awaiting approval	[MsgId: MMSG-17999]
Action.c(79): lr_think_time: 4.99 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 50.	[MsgId: MMSG-15965]
Starting iteration 51.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0069 Wasted Time: 0.0069).	[MsgId: MMSG-16871]
Action.c(68): Wade Sovel Registered as a new customer	[MsgId: MMSG-17999]
