Virtual User Script started at : 22/05/2014 16:20:43	[MsgId: MMSG-15967]
Action.c(76): lr_think_time: 4.14 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 25.	[MsgId: MMSG-15965]
Starting iteration 26.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0045 Wasted Time: 0.0045).	[MsgId: MMSG-16871]
Action.c(63): Lelia Filion Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 4.74 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0041 Wasted Time: 0.0040).	[MsgId: MMSG-16871]
Action.c(70): Lelia Filion approved, username is [Lelia_Filion]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.96 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 26.	[MsgId: MMSG-15965]
Starting iteration 27.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0061 Wasted Time: 0.0061).	[MsgId: MMSG-16871]
Action.c(63): Una Frankel Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 5.80 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0051).	[MsgId: MMSG-16871]
Action.c(70): Una Frankel approved, username is [Una_Frankel]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.13 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 27.	[MsgId: MMSG-15965]
Starting iteration 28.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0084 Wasted Time: 0.0083).	[MsgId: MMSG-16871]
Action.c(63): Eva Joulwan Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 5.35 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0051 Wasted Time: 0.0050).	[MsgId: MMSG-16871]
Action.c(70): Eva Joulwan approved, username is [Eva_Joulwan]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.33 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 28.	[MsgId: MMSG-15965]
Starting iteration 29.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0044 Wasted Time: 0.0043).	[MsgId: MMSG-16871]
Action.c(63): Mammie Dormanen Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 4.99 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0042 Wasted Time: 0.0041).	[MsgId: MMSG-16871]
Action.c(70): Mammie Dormanen approved, username is [Mammie_Dormanen]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.54 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 29.	[MsgId: MMSG-15965]
Starting iteration 30.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0058 Wasted Time: 0.0058).	[MsgId: MMSG-16871]
Action.c(63): Jeannetta Coolidge Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 4.10 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0040 Wasted Time: 0.0039).	[MsgId: MMSG-16871]
Action.c(70): Jeannetta Coolidge approved, username is [Jeannetta_Coolidge]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.79 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 30.	[MsgId: MMSG-15965]
Starting iteration 31.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0069 Wasted Time: 0.0069).	[MsgId: MMSG-16871]
Action.c(63): Elbert Drawe Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 5.90 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0042 Wasted Time: 0.0042).	[MsgId: MMSG-16871]
Action.c(70): Elbert Drawe approved, username is [Elbert_Drawe]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.23 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 31.	[MsgId: MMSG-15965]
Starting iteration 32.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0108 Wasted Time: 0.0107).	[MsgId: MMSG-16871]
Action.c(63): Lenny Gazzola Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 4.36 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0045 Wasted Time: 0.0045).	[MsgId: MMSG-16871]
Action.c(70): Lenny Gazzola approved, username is [Lenny_Gazzola]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.04 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 32.	[MsgId: MMSG-15965]
Starting iteration 33.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0068 Wasted Time: 0.0067).	[MsgId: MMSG-16871]
Action.c(63): Mira Alpheaus Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 4.73 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0039 Wasted Time: 0.0039).	[MsgId: MMSG-16871]
Action.c(70): Mira Alpheaus approved, username is [Mira_Alpheaus]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.32 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 33.	[MsgId: MMSG-15965]
Starting iteration 34.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0066 Wasted Time: 0.0066).	[MsgId: MMSG-16871]
Action.c(63): Cathern Ungar Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 4.46 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0041 Wasted Time: 0.0040).	[MsgId: MMSG-16871]
Action.c(70): Cathern Ungar approved, username is [Cathern_Ungar]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.27 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 34.	[MsgId: MMSG-15965]
Starting iteration 35.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0081 Wasted Time: 0.0080).	[MsgId: MMSG-16871]
Action.c(63): Malcom Fleckles Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 5.65 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0041 Wasted Time: 0.0040).	[MsgId: MMSG-16871]
Action.c(70): Malcom Fleckles approved, username is [Malcom_Fleckles]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 5.12 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 35.	[MsgId: MMSG-15965]
Starting iteration 36.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0037 Wasted Time: 0.0037).	[MsgId: MMSG-16871]
Action.c(63): Monroe Damato Awaiting approval	[MsgId: MMSG-17999]
Action.c(67): lr_think_time: 5.47 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(41): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(48): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0060 Wasted Time: 0.0059).	[MsgId: MMSG-16871]
Action.c(70): Monroe Damato approved, username is [Monroe_Damato]	[MsgId: MMSG-17999]
Action.c(76): lr_think_time: 4.01 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
