Virtual User Script started at : 22/05/2014 16:38:00	[MsgId: MMSG-15967]
Action.c(74): Ula Otey approved, username is [Ula_Otey]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.12 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 25.	[MsgId: MMSG-15965]
Starting iteration 26.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0053).	[MsgId: MMSG-16871]
Action.c(67): Rosendo Ratel Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 4.82 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0030 Wasted Time: 0.0029).	[MsgId: MMSG-16871]
Action.c(74): Rosendo Ratel approved, username is [Rosendo_Ratel]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.39 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 26.	[MsgId: MMSG-15965]
Starting iteration 27.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0062 Wasted Time: 0.0061).	[MsgId: MMSG-16871]
Action.c(67): Timmy Lintner Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.15 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0044 Wasted Time: 0.0043).	[MsgId: MMSG-16871]
Action.c(74): Timmy Lintner approved, username is [Timmy_Lintner]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.23 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 27.	[MsgId: MMSG-15965]
Starting iteration 28.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0041 Wasted Time: 0.0040).	[MsgId: MMSG-16871]
Action.c(67): Zita Speltz Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.07 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0036 Wasted Time: 0.0036).	[MsgId: MMSG-16871]
Action.c(74): Zita Speltz approved, username is [Zita_Speltz]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.57 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 28.	[MsgId: MMSG-15965]
Starting iteration 29.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0059 Wasted Time: 0.0059).	[MsgId: MMSG-16871]
Action.c(67): Aleisha Lemm Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.58 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0028 Wasted Time: 0.0028).	[MsgId: MMSG-16871]
Action.c(74): Aleisha Lemm approved, username is [Aleisha_Lemm]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 5.74 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 29.	[MsgId: MMSG-15965]
Starting iteration 30.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0059 Wasted Time: 0.0058).	[MsgId: MMSG-16871]
Action.c(67): Naomi Lavezzo Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 4.92 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0025 Wasted Time: 0.0024).	[MsgId: MMSG-16871]
Action.c(74): Naomi Lavezzo approved, username is [Naomi_Lavezzo]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.29 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 30.	[MsgId: MMSG-15965]
Starting iteration 31.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0025 Wasted Time: 0.0025).	[MsgId: MMSG-16871]
Action.c(67): Aretha Bowling Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.46 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0039 Wasted Time: 0.0039).	[MsgId: MMSG-16871]
Action.c(74): Aretha Bowling approved, username is [Aretha_Bowling]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 5.53 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 31.	[MsgId: MMSG-15965]
Starting iteration 32.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0039 Wasted Time: 0.0038).	[MsgId: MMSG-16871]
Action.c(67): Mila Figuera Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.01 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0050 Wasted Time: 0.0049).	[MsgId: MMSG-16871]
Action.c(74): Mila Figuera approved, username is [Mila_Figuera]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.81 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 32.	[MsgId: MMSG-15965]
Starting iteration 33.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0045 Wasted Time: 0.0045).	[MsgId: MMSG-16871]
Action.c(67): Orville Zuehl Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 4.06 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0053 Wasted Time: 0.0052).	[MsgId: MMSG-16871]
Action.c(74): Orville Zuehl approved, username is [Orville_Zuehl]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 5.95 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 33.	[MsgId: MMSG-15965]
Starting iteration 34.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0061 Wasted Time: 0.0060).	[MsgId: MMSG-16871]
Action.c(67): Gabriele Geschke Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.45 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0031 Wasted Time: 0.0030).	[MsgId: MMSG-16871]
Action.c(74): Gabriele Geschke approved, username is [Gabriele_Geschke]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.15 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 34.	[MsgId: MMSG-15965]
Starting iteration 35.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0032 Wasted Time: 0.0031).	[MsgId: MMSG-16871]
Action.c(67): Kara Jaquish Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 4.22 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0042 Wasted Time: 0.0040).	[MsgId: MMSG-16871]
Action.c(74): Kara Jaquish approved, username is [Kara_Jaquish]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.76 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 35.	[MsgId: MMSG-15965]
Starting iteration 36.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(18): Notify: Transaction "BP3_ApproveNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(25): Notify: Transaction "BP3_ApproveNew_GetData" ended with "Pass" status (Duration: 0.0072 Wasted Time: 0.0071).	[MsgId: MMSG-16871]
Action.c(67): Kenny Lin Awaiting approval	[MsgId: MMSG-17999]
Action.c(71): lr_think_time: 5.23 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Action.c(43): Notify: Transaction "BP4_ApproveNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(50): Notify: Transaction "BP4_ApproveNew_WriteData" ended with "Pass" status (Duration: 0.0061 Wasted Time: 0.0055).	[MsgId: MMSG-16871]
Action.c(74): Kenny Lin approved, username is [Kenny_Lin]	[MsgId: MMSG-17999]
Action.c(80): lr_think_time: 4.36 seconds (recorded think time was 5.00 seconds).	[MsgId: MMSG-15947]
Ending action Action.	[MsgId: MMSG-15918]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
